Uberstrain,Name,Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status),Source Niche,Source Type,Source Details,Collection Year,Collection Month,Collection Day,Collection Time,Continent,Country,Region,District,City,Post Code,Latitude,Longitude,Lab Contact,Species,Serological Group,Serotype,EcoR Cluster,Path/Nonpath,Simple Patho,Simple Disease,Comment,Bio Project ID,Project ID,Disease,Sample ID,Secondary Sample ID,Date Entered,Release Date,Barcode,Status,Coverage,N50,Length,Species,Contig Number(>=200 bp),Low Quality Bases,Assembly barcode,Version
ESC_MA8537AA,INT004155,ERR3328614;ILLUMINA;Paired;350;ERX3353329,Livestock,Bovine,cow milk,2016,1,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610863,ERS3415053,30/05/2019,20/05/2019,ESC_MA8537AA,Assembled,112,109815,4977960,Escherichia coli / Shigella;98.72%,155,22151,ESC_ZA4899AA_AS,4
ESC_MA8748AA,ALQ020412,ERR3328332;ILLUMINA;Paired;350;ERX3353047,Wild Animal,Rodent,rodent,2015,12,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610652,ERS3414842,30/05/2019,20/05/2019,ESC_MA8748AA,Assembled,112,119042,5059982,Escherichia coli / Shigella;91.82%,166,38807,ESC_ZA4688AA_AS,4
ESC_MA8893AA,ALQ018527,ERR3328042;ILLUMINA;Paired;350;ERX3352757,Environment,Soil/Dust,surface,2015,11,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610507,ERS3414697,30/05/2019,20/05/2019,ESC_MA8893AA,Assembled,112,128485,4708420,Escherichia coli / Shigella;90.89%,129,17325,ESC_ZA4541AA_AS,4
ESC_NA7097AA,MA_021,SRR9917147;ILLUMINA;Paired;500;SRX6666297,Poultry,Avian,Poultry Litter,2018,12,,,Africa,Nigeria,,,,,,,FDA Center for Food Safety and Applied Nutrition,Escherichia coli,,,,,,,,PRJNA293225,SRP103093,,SAMN12525311,SRS5226102,08/08/2019,07/08/2019,ESC_NA7097AA,Assembled,112,245316,4707057,Escherichia coli / Shigella;94.33%,69,14873,ESC_CB9280AA_AS,4.1
ESC_PA0937AA,AB1,SRR8182901;ILLUMINA;Paired;;SRX5002869,Livestock,Bovine,beef,2016,,,,Africa,Ghana,Northern Region,,Tamale,,7.9465,-1.0232,Nanyang Technological University,Escherichia coli,,,,,,,,PRJNA484345,SRP168500,,SAMN09763741,SRS4037281,18/11/2019,07/03/2019,ESC_PA0937AA,Assembled,112,153020,4707809,Escherichia coli / Shigella;93.66%,98,11110,ESC_GB6987AA_AS,4.1
ESC_QA1716AA,ProbRG-07-4,SRR11014947;ILLUMINA;Paired;;SRX7670775,Wild Animal,Primate,Piliocolobus badius; stool,2016,,,,Africa,Gambia,Banjul,,Serekunda,,,,Quadram Institute Biosciences,Escherichia coli,,,,,,,,PRJNA604701,SRP247121,,SAMN13978688,SRS6098509,14/02/2020,04/02/2020,ESC_QA1716AA,Assembled,112,192131,5389489,Escherichia coli / Shigella;97.36%,106,26781,ESC_IB9880AA_AS,4.1
ESC_QA1752AA,PapM-34-1,SRR11014983;ILLUMINA;Paired;;SRX7670739,Wild Animal,Primate,Papio papio; stool,2016,,,,Africa,Gambia,Banjul,,Serekunda,,,,Quadram Institute Biosciences,Escherichia coli,,,,,,,,PRJNA604701,SRP247121,,SAMN13978655,SRS6098472,14/02/2020,04/02/2020,ESC_QA1752AA,Assembled,112,316612,4921825,Escherichia coli / Shigella;98.8%,132,32911,ESC_IB8576AA_AS,4.1
ESC_MA4474AA,GF9-3,traces-0QDieIK;ILLUMINA;Paired;;NA,Poultry,Avian,Domestic Guinea fowl,2016,,,,Africa,Gambia,,,Sibanor,,,,Quadram Institute Biosciences,Escherichia coli / Shigella;85.42%,,,,,,,Caecal isolate collected from a healthy domestic Guinea fowl,,,None,,,24/04/2019,24/04/2019,ESC_MA4474AA,Assembled,112,319981,4949363,Escherichia coli / Shigella;85.42%,74,13924,ESC_YA9280AA_AS,4
ESC_EA2148AA,MOD1-EC6745,SRR3974524;ILLUMINA;Paired;300;SRX1984766,Human,Human,Homo sapiens; homo sapiens-Intestine,1994,2,,,Africa,Zambia,,,,,,,FDA Center for Food Safety and Applied Nutrition,Escherichia coli,,O8,,,,,,PRJNA230969,SRP058582,,SAMN04992576,SRS1590040,29/07/2016,01/01/2015,ESC_EA2148AA,Assembled,113,294731,4722332,Escherichia coli / Shigella;100.0%,75,1280,ESC_HA7975AA_AS,3.51
ESC_GA2821AA,NC_P16-10,SRR5459132;ILLUMINA;Paired;500;SRX2747145,Poultry,Avian,Poultry,2016,,,,Africa,Uganda,,,,,,,FDA Center for Food Safety and Applied Nutrition,Escherichia coli,,,,,,,,PRJNA293225,SRP103093,,SAMN06677709,SRS2133448,20/04/2017,19/04/2017,ESC_GA2821AA,Assembled,113,132553,4702053,Escherichia coli / Shigella;98.08%,108,2589,ESC_MA7515AA_AS,3.61
ESC_MA0908AA,,ERR2570987;ILLUMINA;Paired;1000;ERX2587988,Human,Human,ND,,,,,Africa,Ghana,,,,,,,Justus-Liebig-Universitaet Giessen,Escherichia coli,,,,,,,,PRJEB26592,ERP108593,,SAMEA4653202,ERS2473838,06/03/2019,06/03/2019,ESC_MA0908AA,Assembled,113,196375,4845199,Escherichia coli / Shigella;97.02%,89,26098,ESC_XA2010AA_AS,4
ESC_MA0924AA,,ERR2570971;ILLUMINA;Paired;1000;ERX2587972,Human,Human,ND,,,,,Africa,Ghana,,,,,,,Justus-Liebig-Universitaet Giessen,Escherichia coli,,,,,,,,PRJEB26592,ERP108593,,SAMEA4653186,ERS2473822,06/03/2019,06/03/2019,ESC_MA0924AA,Assembled,113,267395,5075494,Escherichia coli / Shigella;80.01%,96,19821,ESC_XA1994AA_AS,4
ESC_MA0939AA,,ERR2570956;ILLUMINA;Paired;1000;ERX2587957,Human,Human,ND,,,,,Africa,Ghana,,,,,,,Justus-Liebig-Universitaet Giessen,Escherichia coli,,,,,,,,PRJEB26592,ERP108593,,SAMEA4653171,ERS2473807,06/03/2019,06/03/2019,ESC_MA0939AA,Assembled,113,193558,5186192,Escherichia coli / Shigella;94.74%,152,20275,ESC_XA1979AA_AS,4
ESC_MA7488AA,TMP022099,ERR3330416;ILLUMINA;Paired;350;ERX3355131,Poultry,Avian,chickens,2016,3,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611921,ERS3416109,30/05/2019,20/05/2019,ESC_MA7488AA,Assembled,113,138498,4900670,Escherichia coli / Shigella;100.0%,113,40865,ESC_ZA6036AA_AS,4
ESC_MA7530AA,TMP021259,ERR3330374;ILLUMINA;Paired;350;ERX3355089,Environment,Soil/Dust,surface,2016,7,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611878,ERS3416067,30/05/2019,20/05/2019,ESC_MA7530AA,Assembled,113,106471,4762815,Escherichia coli / Shigella;87.16%,191,41758,ESC_ZA5994AA_AS,4
ESC_MA7621AA,TMP020650,ERR3330283;ILLUMINA;Paired;350;ERX3354998,Food,Plant,pens,2016,7,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611787,ERS3415976,30/05/2019,20/05/2019,ESC_MA7621AA,Assembled,113,81200,4604581,Escherichia coli / Shigella;97.77%,183,20305,ESC_ZA5903AA_AS,4
ESC_MA7623AA,TMP020519,ERR3330281;ILLUMINA;Paired;350;ERX3354996,Food,Dairy,goat,2016,7,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611785,ERS3415974,30/05/2019,20/05/2019,ESC_MA7623AA,Assembled,113,658770,4978756,Escherichia coli / Shigella;81.4%,66,44888,ESC_ZA5901AA_AS,4
ESC_MA7811AA,TMP016946,ERR3329394;ILLUMINA;Paired;350;ERX3354109,ND,Avian,ND,2015,10,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611589,ERS3415778,30/05/2019,20/05/2019,ESC_MA7811AA,Assembled,113,92720,4690419,Escherichia coli / Shigella;92.44%,165,32366,ESC_ZA5713AA_AS,4
ESC_MA7832AA,TMP016669,ERR3329373;ILLUMINA;Paired;350;ERX3354088,ND,Avian,ND,2015,9,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611568,ERS3415757,30/05/2019,20/05/2019,ESC_MA7832AA,Assembled,113,186680,4951853,Escherichia coli / Shigella;100.0%,153,29413,ESC_ZA5692AA_AS,4
ESC_MA7901AA,TMP016015,ERR3329303;ILLUMINA;Paired;350;ERX3354018,Human,Human,ND,2015,9,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611499,ERS3415688,30/05/2019,20/05/2019,ESC_MA7901AA,Assembled,113,120641,5140898,Escherichia coli / Shigella;98.55%,297,66782,ESC_ZA5623AA_AS,4
ESC_MA7923AA,TMP015343,ERR3329279;ILLUMINA;Paired;350;ERX3353994,Human,Human,ND,2015,8,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611477,ERS3415666,30/05/2019,20/05/2019,ESC_MA7923AA,Assembled,113,192610,4765872,Escherichia coli / Shigella;100.0%,82,18588,ESC_ZA5601AA_AS,4
ESC_MA7966AA,PLQ2445,ERR3329236;ILLUMINA;Paired;350;ERX3353951,Poultry,Avian,chickens,2016,9,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611434,ERS3415623,30/05/2019,20/05/2019,ESC_MA7966AA,Assembled,113,131092,4881062,Escherichia coli / Shigella;100.0%,118,16533,ESC_ZA5475AA_AS,4
ESC_MA7973AA,PLQ2349,ERR3329229;ILLUMINA;Paired;350;ERX3353944,Human,Human,ND,2016,9,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611427,ERS3415616,30/05/2019,20/05/2019,ESC_MA7973AA,Assembled,113,113266,5166590,Escherichia coli / Shigella;100.0%,195,43591,ESC_ZA5468AA_AS,4
ESC_MA8040AA,PLQ000645,ERR3329142;ILLUMINA;Paired;350;ERX3353857,Poultry,Avian,chickens,2016,8,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611360,ERS3415549,30/05/2019,20/05/2019,ESC_MA8040AA,Assembled,113,196571,4806989,Escherichia coli / Shigella;87.35%,130,17248,ESC_ZA5401AA_AS,4
ESC_MA8171AA,INT007941,ERR3329011;ILLUMINA;Paired;350;ERX3353726,Food,Plant,pens,2016,5,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611229,ERS3415418,30/05/2019,20/05/2019,ESC_MA8171AA,Assembled,113,101332,4650858,Escherichia coli / Shigella;94.05%,120,21493,ESC_ZA5266AA_AS,4
ESC_MA8222AA,INT007575,ERR3328960;ILLUMINA;Paired;350;ERX3353675,ND,Avian,ND,2016,5,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611179,ERS3415368,30/05/2019,20/05/2019,ESC_MA8222AA,Assembled,113,210426,4880623,Escherichia coli / Shigella;98.21%,78,9306,ESC_ZA5215AA_AS,4
ESC_MA8269AA,INT007060,ERR3328913;ILLUMINA;Paired;350;ERX3353628,Environment,Soil/Dust,household environment,2016,4,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611131,ERS3415321,30/05/2019,20/05/2019,ESC_MA8269AA,Assembled,113,89278,4822542,Escherichia coli / Shigella;90.36%,178,65918,ESC_ZA5168AA_AS,4
ESC_MA8325AA,INT005690,ERR3328827;ILLUMINA;Paired;350;ERX3353542,Human,Human,ND,2016,4,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611075,ERS3415265,30/05/2019,20/05/2019,ESC_MA8325AA,Assembled,113,705921,4809747,Escherichia coli / Shigella;95.46%,29,7853,ESC_ZA5111AA_AS,4
ESC_MA8367AA,INT005399,ERR3328785;ILLUMINA;Paired;350;ERX3353500,ND,Avian,ND,2016,3,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611033,ERS3415223,30/05/2019,20/05/2019,ESC_MA8367AA,Assembled,113,269155,4924799,Escherichia coli / Shigella;89.6%,88,40643,ESC_ZA5069AA_AS,4
ESC_MA8377AA,INT005313,ERR3328775;ILLUMINA;Paired;350;ERX3353490,Human,Human,ND,2016,3,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611023,ERS3415213,30/05/2019,20/05/2019,ESC_MA8377AA,Assembled,113,260953,5059913,Escherichia coli / Shigella;96.92%,98,20823,ESC_ZA5059AA_AS,4
ESC_MA8490AA,INT004479,ERR3328661;ILLUMINA;Paired;350;ERX3353376,Wild Animal,Rodent,rodent,2016,1,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610910,ERS3415100,30/05/2019,20/05/2019,ESC_MA8490AA,Assembled,113,68039,4639448,Escherichia coli / Shigella;91.58%,195,28680,ESC_ZA4946AA_AS,4
ESC_MA8495AA,INT004443,ERR3328656;ILLUMINA;Paired;350;ERX3353371,Food,Plant,pens,2016,1,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610905,ERS3415095,30/05/2019,20/05/2019,ESC_MA8495AA,Assembled,113,100640,4774188,Escherichia coli / Shigella;86.66%,155,30179,ESC_ZA4941AA_AS,4
ESC_MA8584AA,INT000551,ERR3328565;ILLUMINA;Paired;350;ERX3353280,Poultry,Avian,chickens,2015,9,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610816,ERS3415006,30/05/2019,20/05/2019,ESC_MA8584AA,Assembled,113,145004,5861376,Escherichia coli / Shigella;95.97%,506,131691,ESC_ZA4852AA_AS,4
ESC_MA8617AA,ALQ034916,ERR3328492;ILLUMINA;Paired;350;ERX3353207,Human,Human,ND,2016,9,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610783,ERS3414973,30/05/2019,20/05/2019,ESC_MA8617AA,Assembled,113,204902,5115028,Escherichia coli / Shigella;99.0%,121,55716,ESC_ZA4819AA_AS,4
ESC_MA8916AA,ALQ017201,ERR3328017;ILLUMINA;Paired;350;ERX3352732,Food,Plant,yoghurt,2015,10,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5610484,ERS3414674,30/05/2019,20/05/2019,ESC_MA8916AA,Assembled,113,228573,4931883,Escherichia coli / Shigella;97.01%,87,38594,ESC_ZA4518AA_AS,4
ESC_OA5996AA,MA_175,SRR10323962;ILLUMINA;Paired;500;SRX7034764,Poultry,Avian,Poultry Litter,2019,2,,,Africa,Nigeria,,,,,,,FDA Center for Food Safety and Applied Nutrition,Escherichia coli,,,,,,,,PRJNA293225,SRP103093,,SAMN13086760,SRS5554764,26/10/2019,23/10/2019,ESC_OA5996AA,Assembled,113,114698,4658892,Escherichia coli / Shigella;95.79%,143,19664,ESC_GB1029AA_AS,4.1
ESC_OA7840AA,,SRR10420693;ILLUMINA;Paired;500;SRX7118721,Human,Human,stool; Homo sapiens,2019,2,,,Africa,Nigeria,,,,,,,FDA Center for Food Safety and Applied Nutrition,Escherichia coli,,,,,,,,PRJNA293225,SRP103093,,SAMN13245771,SRS5629015,13/11/2019,09/11/2019,ESC_OA7840AA,Assembled,113,121944,4949451,Escherichia coli / Shigella;94.11%,170,27343,ESC_GB3535AA_AS,4.1
ESC_PA0864AA,MAJ679A48,SRR8506017;ILLUMINA;Paired;;SRX5309831,Human,Human,Homo sapiens; human stool sample,2012,10,,,Africa,Niger,,Madarounfa,,,13.3495,7.179,UMC Utrecht,Escherichia coli,,,,,,,,PRJNA517792,SRP182891,,SAMN10845196,SRS4307275,18/11/2019,18/09/2019,ESC_PA0864AA,Assembled,113,157034,4879266,Escherichia coli / Shigella;97.11%,140,18303,ESC_GB7060AA_AS,4.1
ESC_PA3825AA,MA_024,SRR10502040;ILLUMINA;Paired;500;SRX7191065,Poultry,Avian,Poultry Litter,2018,12,,,Africa,Nigeria,,,,,,,FDA Center for Food Safety and Applied Nutrition,Escherichia coli,,,,,,,,PRJNA293225,SRP103093,,SAMN13340362,SRS5697082,30/11/2019,21/11/2019,ESC_PA3825AA,Assembled,113,56710,4498329,Escherichia coli / Shigella;95.48%,198,26047,ESC_GB9715AA_AS,4.1
ESC_QA1762AA,PapM-32-2,SRR11014993;ILLUMINA;Paired;;SRX7670729,Wild Animal,Primate,Papio papio; stool,2016,,,,Africa,Gambia,Banjul,,Serekunda,,,,Quadram Institute Biosciences,Escherichia coli,,,,,,,,PRJNA604701,SRP247121,,SAMN13978646,SRS6098467,14/02/2020,04/02/2020,ESC_QA1762AA,Assembled,113,117733,5213224,Escherichia coli / Shigella;98.18%,140,27151,ESC_IB8566AA_AS,4.1
ESC_QA7454AA,415-HR-11-M_S19_L001,traces-0vfUGaC;ILLUMINA;Paired;;NA,Food,,,2017,,,,Africa,Egypt,,,,,,,"Hazem Ramadan: Faculty of Veterinary Medicine, Mansoura University, Mansoura-Egypt & US National Poultry Research center, USDA-ARS, Athens, Georgia-USA",Escherichia coli,,,,,,,,,,,,,10/03/2020,10/03/2020,ESC_QA7454AA,Assembled,113,177513,5255001,Escherichia coli / Shigella;97.16%,182,31386,ESC_JB5569AA_AS,4.1
ESC_KA9337AA,PapM-31-3,traces-0BRMBFl;ILLUMINA;Paired;;NA,Wild Animal,Primate,Papio papio,2016,,,,Africa,Gambia,,,Makasutu,,,,Quadram Institute Biosciences,Escherichia coli / Shigella;91.78%,,,,,,,,,,,,,21/01/2019,26/07/2019,ESC_KA9337AA,Assembled,113,477835,5255590,Escherichia coli / Shigella;91.78%,92,57275,ESC_VA7105AA_AS,4
ESC_MA4496AA,C4-4,traces-0jXiLmr;ILLUMINA;Paired;;NA,Poultry,Avian,Domestic chicken,2016,,,,Africa,Gambia,,,Sibanor,,,,Quadram Institute Biosciences,Escherichia coli / Shigella;97.33%,,,,,,,Caecal isolate collected from a healthy domestic chicken,,,None,,,24/04/2019,24/04/2019,ESC_MA4496AA,Assembled,113,126655,4806544,Escherichia coli / Shigella;97.33%,125,15704,ESC_YA9304AA_AS,4
ESC_KA2731AA,G1744-3,traces-0TKaCum;ILLUMINA;Paired;;NA,,Primate,Papio papio,2016,,,,Africa,Gambia,,,Kiang-West,,,,E. Foster-Nyarko,Escherichia coli / Shigella;99.4%,,,,,,,,,,,,,09/10/2018,13/04/2019,ESC_KA2731AA,Assembled,113,53380,4743610,Escherichia coli / Shigella;99.4%,210,66919,ESC_UA0452AA_AS,4
ESC_GA2834AA,NC_P17-10,SRR5458849;ILLUMINA;Paired;500;SRX2746862,Poultry,Avian,Poultry,2016,,,,Africa,Uganda,,,,,,,FDA Center for Food Safety and Applied Nutrition,Escherichia coli,,,,,,,,PRJNA293225,SRP103093,,SAMN06677732,SRS2133165,20/04/2017,19/04/2017,ESC_GA2834AA,Assembled,114,105640,4655551,Escherichia coli / Shigella;88.78%,153,9989,ESC_MA7502AA_AS,3.61
ESC_GA3476AA,NC_P08-01,"SRR5488049;ILLUMINA;Paired;500;SRX2770947,SRR5646674;ILLUMINA;Paired;500;SRX2884282",Poultry,Avian,Poultry,2016,,,,Africa,Uganda,,,,,,,FDA Center for Food Safety and Applied Nutrition,Escherichia coli,,,,,,,,PRJNA293225,SRP103093,,SAMN06848533,SRS2154422,02/05/2017,30/04/2017,ESC_GA3476AA,Assembled,114,200551,5178105,Escherichia coli / Shigella;84.2%,137,4177,ESC_NA3062AA_AS,3.61
ESC_GA4784AA,NC_P14-15,SRR5527060;ILLUMINA;Paired;500;SRX2796331,Poultry,Avian,Poultry,2016,,,,Africa,Uganda,,,,,,,FDA Center for Food Safety and Applied Nutrition,Escherichia coli,,,,,,,,PRJNA293225,SRP103093,,SAMN06848514,SRS2177355,12/05/2017,10/05/2017,ESC_GA4784AA,Assembled,114,93596,4758402,Escherichia coli / Shigella;87.34%,155,6147,ESC_NA6447AA_AS,3.61
ESC_MA0928AA,,ERR2570967;ILLUMINA;Paired;1000;ERX2587968,Human,Human,ND,,,,,Africa,Ghana,,,,,,,Justus-Liebig-Universitaet Giessen,Escherichia coli,,,,,,,,PRJEB26592,ERP108593,,SAMEA4653182,ERS2473818,06/03/2019,06/03/2019,ESC_MA0928AA,Assembled,114,86653,4582533,Escherichia coli / Shigella;91.06%,171,25123,ESC_XA1990AA_AS,4
ESC_MA7343AA,TWAG1688,ERR3330561;ILLUMINA;Paired;350;ERX3355276,Human,Human,ND,2016,9,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5612066,ERS3416254,30/05/2019,20/05/2019,ESC_MA7343AA,Assembled,114,138652,4599155,Escherichia coli / Shigella;100.0%,79,11274,ESC_ZA6181AA_AS,4
ESC_MA7358AA,TWAG00288,ERR3330546;ILLUMINA;Paired;350;ERX3355261,ND,Avian,ND,2016,6,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5612051,ERS3416239,30/05/2019,20/05/2019,ESC_MA7358AA,Assembled,114,212922,4938845,Escherichia coli / Shigella;87.5%,112,13957,ESC_ZA6166AA_AS,4
ESC_MA7414AA,TMP024071,ERR3330490;ILLUMINA;Paired;350;ERX3355205,Environment,Soil/Dust,household environment,2016,9,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611995,ERS3416183,30/05/2019,20/05/2019,ESC_MA7414AA,Assembled,114,223424,5039375,Escherichia coli / Shigella;97.51%,113,17065,ESC_ZA6110AA_AS,4
ESC_MA7451AA,TMP023663,ERR3330453;ILLUMINA;Paired;350;ERX3355168,Food,Plant,doorknob,2016,10,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611958,ERS3416146,30/05/2019,20/05/2019,ESC_MA7451AA,Assembled,114,290836,4648131,Escherichia coli / Shigella;96.54%,84,28546,ESC_ZA6073AA_AS,4
ESC_MA7502AA,TMP021722,ERR3330402;ILLUMINA;Paired;350;ERX3355117,Human,Human,ND,2016,4,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611906,ERS3416095,30/05/2019,20/05/2019,ESC_MA7502AA,Assembled,114,51780,4920197,Escherichia coli / Shigella;93.48%,338,98193,ESC_ZA6022AA_AS,4
ESC_MA7603AA,TMP020777,ERR3330301;ILLUMINA;Paired;350;ERX3355016,Wild Animal,Other Mammal,rabbit,2016,7,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611805,ERS3415994,30/05/2019,20/05/2019,ESC_MA7603AA,Assembled,114,281554,4692763,Escherichia coli / Shigella;100.0%,57,8654,ESC_ZA5921AA_AS,4
ESC_MA7644AA,TMP020063,ERR3330260;ILLUMINA;Paired;350;ERX3354975,Human,Human,ND,2015,10,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611764,ERS3415953,30/05/2019,20/05/2019,ESC_MA7644AA,Assembled,114,100481,4671231,Escherichia coli / Shigella;98.86%,121,17070,ESC_ZA5880AA_AS,4
ESC_MA7678AA,TMP019768,ERR3330218;ILLUMINA;Paired;350;ERX3354933,Human,Human,ND,2015,11,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611722,ERS3415911,30/05/2019,20/05/2019,ESC_MA7678AA,Assembled,114,131538,4604071,Escherichia coli / Shigella;98.6%,93,13179,ESC_ZA5846AA_AS,4
ESC_MA7814AA,TMP016917,ERR3329391;ILLUMINA;Paired;350;ERX3354106,Human,Human,ND,2015,10,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611586,ERS3415775,30/05/2019,20/05/2019,ESC_MA7814AA,Assembled,114,288224,4559351,Escherichia coli / Shigella;100.0%,70,8443,ESC_ZA5710AA_AS,4
ESC_MA7831AA,TMP016687,ERR3329374;ILLUMINA;Paired;350;ERX3354089,Wild Animal,Bat,bat,2015,9,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611569,ERS3415758,30/05/2019,20/05/2019,ESC_MA7831AA,Assembled,114,197246,4854088,Escherichia coli / Shigella;100.0%,85,14933,ESC_ZA5693AA_AS,4
ESC_MA8143AA,INT008892,ERR3329039;ILLUMINA;Paired;350;ERX3353754,Environment,Soil/Dust,household environment,2016,9,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611257,ERS3415446,30/05/2019,20/05/2019,ESC_MA8143AA,Assembled,114,169070,4573078,Escherichia coli / Shigella;98.18%,66,14306,ESC_ZA5294AA_AS,4
ESC_MA8219AA,INT007592,ERR3328963;ILLUMINA;Paired;350;ERX3353678,Food,Dairy,goat,2016,5,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611182,ERS3415371,30/05/2019,20/05/2019,ESC_MA8219AA,Assembled,114,174386,5126540,Escherichia coli / Shigella;99.35%,207,53604,ESC_ZA5218AA_AS,4
ESC_MA8234AA,INT007492,ERR3328948;ILLUMINA;Paired;350;ERX3353663,Food,Plant,pens,2016,5,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611166,ERS3415356,30/05/2019,20/05/2019,ESC_MA8234AA,Assembled,114,245750,4642742,Escherichia coli / Shigella;100.0%,66,9059,ESC_ZA5203AA_AS,4
ESC_MA8264AA,INT007102,ERR3328918;ILLUMINA;Paired;350;ERX3353633,ND,Avian,ND,2016,4,,,Africa,Kenya,,,,,,,University of Edinburgh,Escherichia coli,,,,,,,,PRJEB32607,ERP115308,,SAMEA5611136,ERS3415326,30/05/2019,20/05/2019,ESC_MA8264AA,Assembled,114,340686,4788458,Escherichia coli / Shigella;94.12%,79,12131,ESC_ZA5173AA_AS,4
