date,area,confirm,type,country,GSS_CD
07/04/2020,Resident outside Wales,29,Health board,Wales,NA
07/04/2020,Unconfirmed,44,Health board,Wales,NA
07/04/2020,Blaenau Gwent,121,UTLA,Wales,W06000019
07/04/2020,Bridgend,139,UTLA,Wales,W06000013
07/04/2020,Caerphilly,295,UTLA,Wales,W06000018
07/04/2020,Carmarthenshire,161,UTLA,Wales,W06000010
07/04/2020,Ceredigion,24,UTLA,Wales,W06000008
07/04/2020,City and County of Swansea,323,UTLA,Wales,W06000011
07/04/2020,City of Cardiff,722,UTLA,Wales,W06000015
07/04/2020,Conwy,26,UTLA,Wales,W06000003
07/04/2020,Denbighshire,46,UTLA,Wales,W06000004
07/04/2020,Flintshire,68,UTLA,Wales,W06000005
07/04/2020,Gwynedd,29,UTLA,Wales,W06000002
07/04/2020,Isle of Anglesey,15,UTLA,Wales,W06000001
07/04/2020,Merthyr Tydfil,74,UTLA,Wales,W06000024
07/04/2020,Monmouthshire,131,UTLA,Wales,W06000021
07/04/2020,Neath Port Talbot,167,UTLA,Wales,W06000012
07/04/2020,Newport,438,UTLA,Wales,W06000022
07/04/2020,Pembrokeshire,59,UTLA,Wales,W06000009
07/04/2020,Powys,58,UTLA,Wales,W06000023
07/04/2020,Rhondda Cynon Taf,365,UTLA,Wales,W06000016
07/04/2020,Torfaen County,175,UTLA,Wales,W06000020
07/04/2020,Vale of Glamorgan,221,UTLA,Wales,W06000014
07/04/2020,Wrexham,60,UTLA,Wales,W06000006
07/04/2020,Resident outside Wales,29,UTLA,Wales,NA
07/04/2020,Unconfirmed,44,UTLA,Wales,NA
07/04/2020,Antrim and Newtownabbey,78,LGD,Northern Ireland,N09000001
07/04/2020,Armagh City Banbridge and Craigavon,120,LGD,Northern Ireland,N09000002
07/04/2020,Belfast,396,LGD,Northern Ireland,N09000003
07/04/2020,Causeway Coast and Glens,32,LGD,Northern Ireland,N09000004
07/04/2020,Derry City and Strabane,52,LGD,Northern Ireland,N09000005
07/04/2020,Fermanagh and Omagh,43,LGD,Northern Ireland,N09000006
07/04/2020,Lisburn and Castlereagh,143,LGD,Northern Ireland,N09000007
07/04/2020,Mid and East Antrim,69,LGD,Northern Ireland,N09000008
07/04/2020,Mid Ulster,42,LGD,Northern Ireland,N09000009
07/04/2020,Newry Mourne and Down,80,LGD,Northern Ireland,N09000010
07/04/2020,Ards and North Down,105,LGD,Northern Ireland,N09000011
07/04/2020,Unconfirmed,95,LGD,Northern Ireland,NA
08/04/2020,Scotland,4565,Country,Scotland,S92
08/04/2020,Wales,4073,Country,Wales,W92
08/04/2020,Northern Ireland,1339,Country,Northern Ireland,N92
08/04/2020,Ayrshire and Arran,312,Health board,Scotland,S08000015
08/04/2020,Borders,160,Health board,Scotland,S08000016
08/04/2020,Dumfries and Gallow,155,Health board,Scotland,S08000017
08/04/2020,Fife,255,Health board,Scotland,S08000029
08/04/2020,Forth Valley,259,Health board,Scotland,S08000019
08/04/2020,Grampian,223,Health board,Scotland,S08000020
08/04/2020,Greater Glasgow and Clyde,1166,Health board,Scotland,S08000031
08/04/2020,Highland,122,Health board,Scotland,S08000022
08/04/2020,Lanarkshire,575,Health board,Scotland,S08000032
08/04/2020,Lothian,700,Health board,Scotland,S08000024
08/04/2020,Orkney,NA,Health board,Scotland,S08000025
08/04/2020,Shetland,43,Health board,Scotland,S08000026
08/04/2020,Tayside,586,Health board,Scotland,S08000030
08/04/2020,Eileanan Siar (Western Isles),NA,Health board,Scotland,S08000028
08/04/2020,Swansea Bay,534,Health board,Wales,W11000031
08/04/2020,Aneurin Bevan,1211,Health board,Wales,W11000028
08/04/2020,Betsi Cadwaladr,277,Health board,Wales,W11000023
08/04/2020,Cardiff and Vale,1013,Health board,Wales,W11000029
08/04/2020,Cwm Taf,618,Health board,Wales,W11000030
08/04/2020,Hywel Dda,283,Health board,Wales,W11000025
08/04/2020,Powys,62,Health board,Wales,W11000024
08/04/2020,Resident outside Wales,29,Health board,Wales,NA
08/04/2020,Unconfirmed,46,Health board,Wales,NA
08/04/2020,Blaenau Gwent,130,UTLA,Wales,W06000019
08/04/2020,Bridgend,145,UTLA,Wales,W06000013
08/04/2020,Caerphilly,313,UTLA,Wales,W06000018
08/04/2020,Carmarthenshire,190,UTLA,Wales,W06000010
08/04/2020,Ceredigion,24,UTLA,Wales,W06000008
08/04/2020,City and County of Swansea,359,UTLA,Wales,W06000011
08/04/2020,City of Cardiff,777,UTLA,Wales,W06000015
08/04/2020,Conwy,33,UTLA,Wales,W06000003
08/04/2020,Denbighshire,56,UTLA,Wales,W06000004
08/04/2020,Flintshire,75,UTLA,Wales,W06000005
08/04/2020,Gwynedd,34,UTLA,Wales,W06000002
08/04/2020,Isle of Anglesey,16,UTLA,Wales,W06000001
08/04/2020,Merthyr Tydfil,80,UTLA,Wales,W06000024
08/04/2020,Monmouthshire,135,UTLA,Wales,W06000021
08/04/2020,Neath Port Talbot,175,UTLA,Wales,W06000012
08/04/2020,Newport,447,UTLA,Wales,W06000022
08/04/2020,Pembrokeshire,69,UTLA,Wales,W06000009
08/04/2020,Powys,62,UTLA,Wales,W06000023
08/04/2020,Rhondda Cynon Taf,393,UTLA,Wales,W06000016
08/04/2020,Torfaen County,186,UTLA,Wales,W06000020
08/04/2020,Vale of Glamorgan,236,UTLA,Wales,W06000014
08/04/2020,Wrexham,63,UTLA,Wales,W06000006
08/04/2020,Resident outside Wales,29,UTLA,Wales,NA
08/04/2020,Unconfirmed,46,UTLA,Wales,NA
08/04/2020,Antrim and Newtownabbey,81,LGD,Northern Ireland,N09000001
08/04/2020,Armagh City Banbridge and Craigavon,135,LGD,Northern Ireland,N09000002
08/04/2020,Belfast,429,LGD,Northern Ireland,N09000003
08/04/2020,Causeway Coast and Glens,35,LGD,Northern Ireland,N09000004
08/04/2020,Derry City and Strabane,52,LGD,Northern Ireland,N09000005
08/04/2020,Fermanagh and Omagh,43,LGD,Northern Ireland,N09000006
08/04/2020,Lisburn and Castlereagh,150,LGD,Northern Ireland,N09000007
08/04/2020,Mid and East Antrim,70,LGD,Northern Ireland,N09000008
08/04/2020,Mid Ulster,47,LGD,Northern Ireland,N09000009
08/04/2020,Newry Mourne and Down,82,LGD,Northern Ireland,N09000010
08/04/2020,Ards and North Down,110,LGD,Northern Ireland,N09000011
08/04/2020,Unconfirmed,105,LGD,Northern Ireland,NA
09/04/2020,Scotland,4957,Country,Scotland,S92
09/04/2020,Wales,4089,Country,Wales,W92
09/04/2020,Northern Ireland,1477,Country,Northern Ireland,N92
09/04/2020,Ayrshire and Arran,362,Health board,Scotland,S08000015
09/04/2020,Borders,167,Health board,Scotland,S08000016
09/04/2020,Dumfries and Gallow,163,Health board,Scotland,S08000017
09/04/2020,Fife,288,Health board,Scotland,S08000029
09/04/2020,Forth Valley,280,Health board,Scotland,S08000019
09/04/2020,Grampian,236,Health board,Scotland,S08000020
09/04/2020,Greater Glasgow and Clyde,1251,Health board,Scotland,S08000031
09/04/2020,Highland,137,Health board,Scotland,S08000022
09/04/2020,Lanarkshire,607,Health board,Scotland,S08000032
09/04/2020,Lothian,747,Health board,Scotland,S08000024
09/04/2020,Orkney,NA,Health board,Scotland,S08000025
09/04/2020,Shetland,43,Health board,Scotland,S08000026
09/04/2020,Tayside,667,Health board,Scotland,S08000030
09/04/2020,Eileanan Siar (Western Isles),5,Health board,Scotland,S08000028
09/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
09/04/2020,Swansea Bay,NA,Health board,Wales,W11000031
09/04/2020,Aneurin Bevan,NA,Health board,Wales,W11000028
09/04/2020,Betsi Cadwaladr,NA,Health board,Wales,W11000023
09/04/2020,Cardiff and Vale,NA,Health board,Wales,W11000029
09/04/2020,Cwm Taf,NA,Health board,Wales,W11000030
09/04/2020,Hywel Dda,NA,Health board,Wales,W11000025
09/04/2020,Powys,NA,Health board,Wales,W11000024
09/04/2020,Resident outside Wales,NA,Health board,Wales,NA
09/04/2020,Unconfirmed,NA,Health board,Wales,NA
09/04/2020,Blaenau Gwent,NA,UTLA,Wales,W06000019
09/04/2020,Bridgend,NA,UTLA,Wales,W06000013
09/04/2020,Caerphilly,NA,UTLA,Wales,W06000018
09/04/2020,Carmarthenshire,NA,UTLA,Wales,W06000010
09/04/2020,Ceredigion,NA,UTLA,Wales,W06000008
09/04/2020,City and County of Swansea,NA,UTLA,Wales,W06000011
09/04/2020,City of Cardiff,NA,UTLA,Wales,W06000015
09/04/2020,Conwy,NA,UTLA,Wales,W06000003
09/04/2020,Denbighshire,NA,UTLA,Wales,W06000004
09/04/2020,Flintshire,NA,UTLA,Wales,W06000005
09/04/2020,Gwynedd,NA,UTLA,Wales,W06000002
09/04/2020,Isle of Anglesey,NA,UTLA,Wales,W06000001
09/04/2020,Merthyr Tydfil,NA,UTLA,Wales,W06000024
09/04/2020,Monmouthshire,NA,UTLA,Wales,W06000021
09/04/2020,Neath Port Talbot,NA,UTLA,Wales,W06000012
09/04/2020,Newport,NA,UTLA,Wales,W06000022
09/04/2020,Pembrokeshire,NA,UTLA,Wales,W06000009
09/04/2020,Powys,NA,UTLA,Wales,W06000023
09/04/2020,Rhondda Cynon Taf,NA,UTLA,Wales,W06000016
09/04/2020,Torfaen County,NA,UTLA,Wales,W06000020
09/04/2020,Vale of Glamorgan,NA,UTLA,Wales,W06000014
09/04/2020,Wrexham,NA,UTLA,Wales,W06000006
09/04/2020,Resident outside Wales,NA,UTLA,Wales,NA
09/04/2020,Unconfirmed,NA,UTLA,Wales,NA
09/04/2020,Antrim and Newtownabbey,89,LGD,Northern Ireland,N09000001
09/04/2020,Armagh City Banbridge and Craigavon,142,LGD,Northern Ireland,N09000002
09/04/2020,Belfast,482,LGD,Northern Ireland,N09000003
09/04/2020,Causeway Coast and Glens,43,LGD,Northern Ireland,N09000004
09/04/2020,Derry City and Strabane,52,LGD,Northern Ireland,N09000005
09/04/2020,Fermanagh and Omagh,43,LGD,Northern Ireland,N09000006
09/04/2020,Lisburn and Castlereagh,164,LGD,Northern Ireland,N09000007
09/04/2020,Mid and East Antrim,80,LGD,Northern Ireland,N09000008
09/04/2020,Mid Ulster,53,LGD,Northern Ireland,N09000009
09/04/2020,Newry Mourne and Down,92,LGD,Northern Ireland,N09000010
09/04/2020,Ards and North Down,120,LGD,Northern Ireland,N09000011
09/04/2020,Unconfirmed,117,LGD,Northern Ireland,NA
25/02/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
26/02/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
27/02/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
28/02/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
29/02/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
01/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
02/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
03/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
04/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
05/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
06/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
07/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
08/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
09/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
10/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
11/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
12/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
13/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
14/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
15/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
16/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
17/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
18/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
19/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
20/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
21/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
22/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
23/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
24/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
25/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
26/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
27/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
28/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
29/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
30/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
31/03/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
01/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
02/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
03/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
04/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
05/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
06/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
07/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
08/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
10/04/2020,Scotland,5275,Country,Scotland,S92
10/04/2020,Wales,4591,Country,Wales,W92
10/04/2020,Northern Ireland,1589,Country,Northern Ireland,N92
10/04/2020,Ayrshire and Arran,364,Health board,Scotland,S08000015
10/04/2020,Borders,177,Health board,Scotland,S08000016
10/04/2020,Dumfries and Gallow,164,Health board,Scotland,S08000017
10/04/2020,Fife,333,Health board,Scotland,S08000029
10/04/2020,Forth Valley,302,Health board,Scotland,S08000019
10/04/2020,Grampian,251,Health board,Scotland,S08000020
10/04/2020,Greater Glasgow and Clyde,1314,Health board,Scotland,S08000031
10/04/2020,Highland,144,Health board,Scotland,S08000022
10/04/2020,Lanarkshire,662,Health board,Scotland,S08000032
10/04/2020,Lothian,799,Health board,Scotland,S08000024
10/04/2020,Orkney,NA,Health board,Scotland,S08000025
10/04/2020,Shetland,43,Health board,Scotland,S08000026
10/04/2020,Tayside,712,Health board,Scotland,S08000030
10/04/2020,Eileanan Siar (Western Isles),6,Health board,Scotland,S08000028
10/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
10/04/2020,Swansea Bay,608,Health board,Wales,W11000031
10/04/2020,Aneurin Bevan,1311,Health board,Wales,W11000028
10/04/2020,Betsi Cadwaladr,330,Health board,Wales,W11000023
10/04/2020,Cardiff and Vale,1142,Health board,Wales,W11000029
10/04/2020,Cwm Taf,728,Health board,Wales,W11000030
10/04/2020,Hywel Dda,314,Health board,Wales,W11000025
10/04/2020,Powys,69,Health board,Wales,W11000024
10/04/2020,Resident outside Wales,39,Health board,Wales,NA
10/04/2020,Unconfirmed,50,Health board,Wales,NA
10/04/2020,Blaenau Gwent,145,UTLA,Wales,W06000019
10/04/2020,Bridgend,172,UTLA,Wales,W06000013
10/04/2020,Caerphilly,337,UTLA,Wales,W06000018
10/04/2020,Carmarthenshire,209,UTLA,Wales,W06000010
10/04/2020,Ceredigion,26,UTLA,Wales,W06000008
10/04/2020,City and County of Swansea,406,UTLA,Wales,W06000011
10/04/2020,City of Cardiff,875,UTLA,Wales,W06000015
10/04/2020,Conwy,36,UTLA,Wales,W06000003
10/04/2020,Denbighshire,74,UTLA,Wales,W06000004
10/04/2020,Flintshire,90,UTLA,Wales,W06000005
10/04/2020,Gwynedd,37,UTLA,Wales,W06000002
10/04/2020,Isle of Anglesey,18,UTLA,Wales,W06000001
10/04/2020,Merthyr Tydfil,102,UTLA,Wales,W06000024
10/04/2020,Monmouthshire,143,UTLA,Wales,W06000021
10/04/2020,Neath Port Talbot,202,UTLA,Wales,W06000012
10/04/2020,Newport,483,UTLA,Wales,W06000022
10/04/2020,Pembrokeshire,79,UTLA,Wales,W06000009
10/04/2020,Powys,69,UTLA,Wales,W06000023
10/04/2020,Rhondda Cynon Taf,454,UTLA,Wales,W06000016
10/04/2020,Torfaen County,203,UTLA,Wales,W06000020
10/04/2020,Vale of Glamorgan,267,UTLA,Wales,W06000014
10/04/2020,Wrexham,75,UTLA,Wales,W06000006
10/04/2020,Resident outside Wales,39,UTLA,Wales,NA
10/04/2020,Unconfirmed,50,UTLA,Wales,NA
10/04/2020,Antrim and Newtownabbey,117,LGD,Northern Ireland,N09000001
10/04/2020,Armagh City Banbridge and Craigavon,157,LGD,Northern Ireland,N09000002
10/04/2020,Belfast,514,LGD,Northern Ireland,N09000003
10/04/2020,Causeway Coast and Glens,63,LGD,Northern Ireland,N09000004
10/04/2020,Derry City and Strabane,77,LGD,Northern Ireland,N09000005
10/04/2020,Fermanagh and Omagh,52,LGD,Northern Ireland,N09000006
10/04/2020,Lisburn and Castlereagh,181,LGD,Northern Ireland,N09000007
10/04/2020,Mid and East Antrim,102,LGD,Northern Ireland,N09000008
10/04/2020,Mid Ulster,73,LGD,Northern Ireland,N09000009
10/04/2020,Newry Mourne and Down,102,LGD,Northern Ireland,N09000010
10/04/2020,Ards and North Down,129,LGD,Northern Ireland,N09000011
10/04/2020,Unconfirmed,22,LGD,Northern Ireland,NA
11/04/2020,Scotland,5590,Country,Scotland,S92
11/04/2020,Wales,4930,Country,Wales,W92
11/04/2020,Northern Ireland,1717,Country,Northern Ireland,N92
11/04/2020,Ayrshire and Arran,376,Health board,Scotland,S08000015
11/04/2020,Borders,189,Health board,Scotland,S08000016
11/04/2020,Dumfries and Gallow,179,Health board,Scotland,S08000017
11/04/2020,Fife,356,Health board,Scotland,S08000029
11/04/2020,Forth Valley,324,Health board,Scotland,S08000019
11/04/2020,Grampian,261,Health board,Scotland,S08000020
11/04/2020,Greater Glasgow and Clyde,1387,Health board,Scotland,S08000031
11/04/2020,Highland,148,Health board,Scotland,S08000022
11/04/2020,Lanarkshire,707,Health board,Scotland,S08000032
11/04/2020,Lothian,856,Health board,Scotland,S08000024
11/04/2020,Orkney,5,Health board,Scotland,S08000025
11/04/2020,Shetland,43,Health board,Scotland,S08000026
11/04/2020,Tayside,753,Health board,Scotland,S08000030
11/04/2020,Eileanan Siar (Western Isles),6,Health board,Scotland,S08000028
11/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
11/04/2020,Swansea Bay,674,Health board,Wales,W11000031
11/04/2020,Aneurin Bevan,1378,Health board,Wales,W11000028
11/04/2020,Betsi Cadwaladr,370,Health board,Wales,W11000023
11/04/2020,Cardiff and Vale,1209,Health board,Wales,W11000029
11/04/2020,Cwm Taf,797,Health board,Wales,W11000030
11/04/2020,Hywel Dda,339,Health board,Wales,W11000025
11/04/2020,Powys,71,Health board,Wales,W11000024
11/04/2020,Resident outside Wales,42,Health board,Wales,NA
11/04/2020,Unconfirmed,50,Health board,Wales,NA
11/04/2020,Blaenau Gwent,154,UTLA,Wales,W06000019
11/04/2020,Bridgend,189,UTLA,Wales,W06000013
11/04/2020,Caerphilly,359,UTLA,Wales,W06000018
11/04/2020,Carmarthenshire,226,UTLA,Wales,W06000010
11/04/2020,Ceredigion,26,UTLA,Wales,W06000008
11/04/2020,City and County of Swansea,456,UTLA,Wales,W06000011
11/04/2020,City of Cardiff,926,UTLA,Wales,W06000015
11/04/2020,Conwy,43,UTLA,Wales,W06000003
11/04/2020,Denbighshire,82,UTLA,Wales,W06000004
11/04/2020,Flintshire,98,UTLA,Wales,W06000005
11/04/2020,Gwynedd,45,UTLA,Wales,W06000002
11/04/2020,Isle of Anglesey,23,UTLA,Wales,W06000001
11/04/2020,Merthyr Tydfil,110,UTLA,Wales,W06000024
11/04/2020,Monmouthshire,155,UTLA,Wales,W06000021
11/04/2020,Neath Port Talbot,218,UTLA,Wales,W06000012
11/04/2020,Newport,500,UTLA,Wales,W06000022
11/04/2020,Pembrokeshire,87,UTLA,Wales,W06000009
11/04/2020,Powys,71,UTLA,Wales,W06000023
11/04/2020,Rhondda Cynon Taf,498,UTLA,Wales,W06000016
11/04/2020,Torfaen County,210,UTLA,Wales,W06000020
11/04/2020,Vale of Glamorgan,283,UTLA,Wales,W06000014
11/04/2020,Wrexham,79,UTLA,Wales,W06000006
11/04/2020,Resident outside Wales,42,UTLA,Wales,NA
11/04/2020,Unconfirmed,50,UTLA,Wales,NA
11/04/2020,Antrim and Newtownabbey,NA,LGD,Northern Ireland,N09000001
11/04/2020,Armagh City Banbridge and Craigavon,NA,LGD,Northern Ireland,N09000002
11/04/2020,Belfast,NA,LGD,Northern Ireland,N09000003
11/04/2020,Causeway Coast and Glens,NA,LGD,Northern Ireland,N09000004
11/04/2020,Derry City and Strabane,NA,LGD,Northern Ireland,N09000005
11/04/2020,Fermanagh and Omagh,NA,LGD,Northern Ireland,N09000006
11/04/2020,Lisburn and Castlereagh,NA,LGD,Northern Ireland,N09000007
11/04/2020,Mid and East Antrim,NA,LGD,Northern Ireland,N09000008
11/04/2020,Mid Ulster,NA,LGD,Northern Ireland,N09000009
11/04/2020,Newry Mourne and Down,NA,LGD,Northern Ireland,N09000010
11/04/2020,Ards and North Down,NA,LGD,Northern Ireland,N09000011
11/04/2020,Unconfirmed,NA,LGD,Northern Ireland,NA
12/04/2020,Scotland,5912,Country,Scotland,S92
12/04/2020,Wales,5297,Country,Wales,W92
12/04/2020,Northern Ireland,1806,Country,Northern Ireland,N92
12/04/2020,Ayrshire and Arran,390,Health board,Scotland,S08000015
12/04/2020,Borders,199,Health board,Scotland,S08000016
12/04/2020,Dumfries and Gallow,186,Health board,Scotland,S08000017
12/04/2020,Fife,379,Health board,Scotland,S08000029
12/04/2020,Forth Valley,337,Health board,Scotland,S08000019
12/04/2020,Grampian,291,Health board,Scotland,S08000020
12/04/2020,Greater Glasgow and Clyde,1449,Health board,Scotland,S08000031
12/04/2020,Highland,151,Health board,Scotland,S08000022
12/04/2020,Lanarkshire,758,Health board,Scotland,S08000032
12/04/2020,Lothian,915,Health board,Scotland,S08000024
12/04/2020,Orkney,5,Health board,Scotland,S08000025
12/04/2020,Shetland,43,Health board,Scotland,S08000026
12/04/2020,Tayside,803,Health board,Scotland,S08000030
12/04/2020,Eileanan Siar (Western Isles),6,Health board,Scotland,S08000028
12/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
12/04/2020,Swansea Bay,730,Health board,Wales,W11000031
12/04/2020,Aneurin Bevan,1453,Health board,Wales,W11000028
12/04/2020,Betsi Cadwaladr,418,Health board,Wales,W11000023
12/04/2020,Cardiff and Vale,1306,Health board,Wales,W11000029
12/04/2020,Cwm Taf,859,Health board,Wales,W11000030
12/04/2020,Hywel Dda,362,Health board,Wales,W11000025
12/04/2020,Powys,75,Health board,Wales,W11000024
12/04/2020,Resident outside Wales,42,Health board,Wales,NA
12/04/2020,Unconfirmed,52,Health board,Wales,NA
12/04/2020,Blaenau Gwent,166,UTLA,Wales,W06000019
12/04/2020,Bridgend,197,UTLA,Wales,W06000013
12/04/2020,Caerphilly,379,UTLA,Wales,W06000018
12/04/2020,Carmarthenshire,242,UTLA,Wales,W06000010
12/04/2020,Ceredigion,26,UTLA,Wales,W06000008
12/04/2020,City and County of Swansea,500,UTLA,Wales,W06000011
12/04/2020,City of Cardiff,1002,UTLA,Wales,W06000015
12/04/2020,Conwy,51,UTLA,Wales,W06000003
12/04/2020,Denbighshire,93,UTLA,Wales,W06000004
12/04/2020,Flintshire,106,UTLA,Wales,W06000005
12/04/2020,Gwynedd,56,UTLA,Wales,W06000002
12/04/2020,Isle of Anglesey,25,UTLA,Wales,W06000001
12/04/2020,Merthyr Tydfil,118,UTLA,Wales,W06000024
12/04/2020,Monmouthshire,171,UTLA,Wales,W06000021
12/04/2020,Neath Port Talbot,230,UTLA,Wales,W06000012
12/04/2020,Newport,519,UTLA,Wales,W06000022
12/04/2020,Pembrokeshire,94,UTLA,Wales,W06000009
12/04/2020,Powys,75,UTLA,Wales,W06000023
12/04/2020,Rhondda Cynon Taf,544,UTLA,Wales,W06000016
12/04/2020,Torfaen County,218,UTLA,Wales,W06000020
12/04/2020,Vale of Glamorgan,304,UTLA,Wales,W06000014
12/04/2020,Wrexham,87,UTLA,Wales,W06000006
12/04/2020,Resident outside Wales,42,UTLA,Wales,NA
12/04/2020,Unconfirmed,52,UTLA,Wales,NA
12/04/2020,Antrim and Newtownabbey,NA,LGD,Northern Ireland,N09000001
12/04/2020,Armagh City Banbridge and Craigavon,NA,LGD,Northern Ireland,N09000002
12/04/2020,Belfast,NA,LGD,Northern Ireland,N09000003
12/04/2020,Causeway Coast and Glens,NA,LGD,Northern Ireland,N09000004
12/04/2020,Derry City and Strabane,NA,LGD,Northern Ireland,N09000005
12/04/2020,Fermanagh and Omagh,NA,LGD,Northern Ireland,N09000006
12/04/2020,Lisburn and Castlereagh,NA,LGD,Northern Ireland,N09000007
12/04/2020,Mid and East Antrim,NA,LGD,Northern Ireland,N09000008
12/04/2020,Mid Ulster,NA,LGD,Northern Ireland,N09000009
12/04/2020,Newry Mourne and Down,NA,LGD,Northern Ireland,N09000010
12/04/2020,Ards and North Down,NA,LGD,Northern Ireland,N09000011
12/04/2020,Unconfirmed,NA,LGD,Northern Ireland,NA
13/04/2020,Scotland,6067,Country,Scotland,S92
13/04/2020,Wales,5610,Country,Wales,W92
13/04/2020,Northern Ireland,1882,Country,Northern Ireland,N92
13/04/2020,Ayrshire and Arran,390,Health board,Scotland,S08000015
13/04/2020,Borders,204,Health board,Scotland,S08000016
13/04/2020,Dumfries and Gallow,192,Health board,Scotland,S08000017
13/04/2020,Fife,383,Health board,Scotland,S08000029
13/04/2020,Forth Valley,352,Health board,Scotland,S08000019
13/04/2020,Grampian,313,Health board,Scotland,S08000020
13/04/2020,Greater Glasgow and Clyde,1486,Health board,Scotland,S08000031
13/04/2020,Highland,163,Health board,Scotland,S08000022
13/04/2020,Lanarkshire,784,Health board,Scotland,S08000032
13/04/2020,Lothian,932,Health board,Scotland,S08000024
13/04/2020,Orkney,5,Health board,Scotland,S08000025
13/04/2020,Shetland,45,Health board,Scotland,S08000026
13/04/2020,Tayside,812,Health board,Scotland,S08000030
13/04/2020,Eileanan Siar (Western Isles),6,Health board,Scotland,S08000028
13/04/2020,Golden Jubilee National Hospital,NA,NA,Scotland,NA
13/04/2020,Swansea Bay,806,Health board,Wales,W11000031
13/04/2020,Aneurin Bevan,1500,Health board,Wales,W11000028
13/04/2020,Betsi Cadwaladr,463,Health board,Wales,W11000023
13/04/2020,Cardiff and Vale,1380,Health board,Wales,W11000029
13/04/2020,Cwm Taf,891,Health board,Wales,W11000030
13/04/2020,Hywel Dda,382,Health board,Wales,W11000025
13/04/2020,Powys,89,Health board,Wales,W11000024
13/04/2020,Resident outside Wales,45,Health board,Wales,NA
13/04/2020,Unconfirmed,54,Health board,Wales,NA
13/04/2020,Blaenau Gwent,170,UTLA,Wales,W06000019
13/04/2020,Bridgend,206,UTLA,Wales,W06000013
13/04/2020,Caerphilly,391,UTLA,Wales,W06000018
13/04/2020,Carmarthenshire,252,UTLA,Wales,W06000010
13/04/2020,Ceredigion,28,UTLA,Wales,W06000008
13/04/2020,City and County of Swansea,548,UTLA,Wales,W06000011
13/04/2020,City of Cardiff,1056,UTLA,Wales,W06000015
13/04/2020,Conwy,57,UTLA,Wales,W06000003
13/04/2020,Denbighshire,109,UTLA,Wales,W06000004
13/04/2020,Flintshire,113,UTLA,Wales,W06000005
13/04/2020,Gwynedd,65,UTLA,Wales,W06000002
13/04/2020,Isle of Anglesey,27,UTLA,Wales,W06000001
13/04/2020,Merthyr Tydfil,123,UTLA,Wales,W06000024
